OPERATEUR;FILIERE;Année;code region;Nom Région;CODE CATEGORIE CONSOMMATION;CODE GRAND SECTEUR;CODE SECTEUR NAF2;Nb sites;Conso totale (MWh);Conso moyenne (MWh);Nombre de mailles secretisées;Part thermosensible (%);Conso totale à usages thermosensibles (MWh);Conso totale à usages non thermosensibles (MWh);Thermosensibilité totale (kWh DJU);Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh);Conso moyenne à usages thermosensibles (MWh);Conso moyenne à usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh DJU);Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh);DJU à TR;DJU à TN;Nombre d'habitants;Taux de logements collectifs;Taux de résidences principales;Superficie des logements <30 m2;Superficie des logements 30 à 40 m2;Superficie des logements 40 à 60 m2;Superficie des logements 60 à 80 m2;Superficie des logements 80 à 100 m2;Superficie des logements >100 m2;Résidences principales avant 1919;Résidences principales de 1919 à 1945;Résidences principales de 1946 à 1970;Résidences principales de 1971 à 1990;Résidences principales de 1991 à 2005;Résidences principales de 2006 à 2015;Résidences principales après 2016;Taux de chauffage électrique
Régie d'électricité de Saint-Quirc;Electricité;2016;76;Occitanie;RES;RESIDENTIEL;;485;2551.43;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité du Morel;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;399;2009.83;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie du syndicat intercommunal d'électricité de la vallée de Thônes;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;22999;109103.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Bozel;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1505;9444.6;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Gervans;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;257;1737.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de La Cabanasse;Electricité;2016;76;Occitanie;RES;RESIDENTIEL;;614;2219.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Prats-de-Mollo-la-Preste;Electricité;2016;76;Occitanie;RES;RESIDENTIEL;;1044;3600.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Sainte-Foy-Tarentaise;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1005;7990.4;7.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Tignes;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;4930;12060.0;2.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Villaroger;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;373;2647.5;7.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Villeneuve-Au-Chêne;Electricité;2016;44;Grand Est;RES;RESIDENTIEL;;205;1267.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie intercommunale d'électricité de Niederbronn-Reichshoffen;Electricité;2016;44;Grand Est;RES;RESIDENTIEL;;5854;25223.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité d'Arignac;Electricité;2016;76;Occitanie;RES;RESIDENTIEL;;421;1994.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de la Ferrière;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;778;1860.0;2.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Laruns;Electricité;2016;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;1104;3992.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Pontamafrey-Montpascal;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;187;1731.0;9.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Quie;Electricité;2016;76;Occitanie;RES;RESIDENTIEL;;177;949.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Tarascon sur Ariège;Electricité;2016;76;Occitanie;RES;RESIDENTIEL;;1641;7264.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale électrique Les Houches;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;51;4020.0;78.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régies municipales d'électricité de Cazeres;Electricité;2016;76;Occitanie;RES;RESIDENTIEL;;2715;13038.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SDED d'Erôme;Electricité;2016;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;404;2323.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SEM Beauvois Distrelec;Electricité;2016;32;Hauts-de-France;RES;RESIDENTIEL;;1044;5431.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE de l'Aisne;Electricité;2016;32;Hauts-de-France;RES;RESIDENTIEL;;23826;125751.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE de l'Aisne;Electricité;2016;44;Grand Est;RES;RESIDENTIEL;;111;453.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE de la Somme et du Cambraisis;Electricité;2016;32;Hauts-de-France;RES;RESIDENTIEL;;29771;184717.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE de la vallée du Sausseron;Electricité;2016;11;Île-de-France;RES;RESIDENTIEL;;7640;53322.48;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE du Carmausin;Electricité;2016;76;Occitanie;RES;RESIDENTIEL;;5102;26966.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE ELY;Electricité;2016;11;Île-de-France;RES;RESIDENTIEL;;11006;78984.0;7.0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE Est;Electricité;2016;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;16692;84707.01;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE Est;Electricité;2016;44;Grand Est;RES;RESIDENTIEL;;5211;23409.15;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAP;Electricité;2016;24;Centre-Val de Loire;RES;RESIDENTIEL;;20208;160421.0;7.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sivom d'Energies du Pays Toy;Electricité;2016;76;Occitanie;RES;RESIDENTIEL;;2995;9131.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URM (Metz);Electricité;2016;44;Grand Est;RES;RESIDENTIEL;;163285;742678.0;4.0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lavaur;Gaz;2015;76;Occitanie;RES;RESIDENTIEL;;1018;18944.0;18.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie et services de Seyssel;Gaz;2015;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;282;5032.75;17.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Gaz;2015;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;1748;37340.0;21.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Gaz;2015;32;Hauts-de-France;RES;RESIDENTIEL;;2069;25992.0;12.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2015;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;505778;8679379.0;17.0;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2015;32;Hauts-de-France;RES;RESIDENTIEL;;1399090;21942011.0;15.0;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2015;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;758702;10615088.0;13.0;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Regaz Bordeaux;Gaz;2015;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;212699;2206303.16;10.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie Municipale Bazas-Energies;Gaz;2015;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;3545;21716.19;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale gaz-électricité de Carmaux;Gaz;2015;76;Occitanie;RES;RESIDENTIEL;;5491;66625.0;12.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale multiservices de La Réole;Gaz;2015;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;1620;20588.07;12.0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE de la Somme et du Cambraisis;Gaz;2015;32;Hauts-de-France;RES;RESIDENTIEL;;240;4375.0;18.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sorégies;Gaz;2015;24;Centre-Val de Loire;RES;RESIDENTIEL;;955;9292.73;9.0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Veolia eau;Gaz;2015;44;Grand Est;RES;RESIDENTIEL;;7780;137296.03;17.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vialis;Gaz;2015;44;Grand Est;RES;RESIDENTIEL;;29711;355638.62;11.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Electricité de Strasbourg;Electricité;2015;44;Grand Est;RES;RESIDENTIEL;;523135;2759097.87;5.0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2015;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;1678357;8653837.23;5.0;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2015;76;Occitanie;RES;RESIDENTIEL;;3698199;19344035.27;5.0;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2015;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;4556785;23944708.42;5.0;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie développement services du Briançonnais;Electricité;2015;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;9273;39126.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie et services de Seyssel;Electricité;2015;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;27138;193757.36;7.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services d'Hagondange;Electricité;2015;44;Grand Est;RES;RESIDENTIEL;;4468;16635.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et Services ville d'Amneville;Electricité;2015;44;Grand Est;RES;RESIDENTIEL;;5674;25991.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2015;32;Hauts-de-France;RES;RESIDENTIEL;;4725;25968.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale d'électricité de Gattieres;Electricité;2015;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;1938;14819.0;7.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale de Montdidier;Electricité;2015;32;Hauts-de-France;RES;RESIDENTIEL;;2956;14380.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Montvalezan-La-Rosière;Electricité;2015;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1995;7000.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie de Saint Paul Cap de Joux;Electricité;2015;76;Occitanie;RES;RESIDENTIEL;;324;1953.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique d'Avrieux;Electricité;2015;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;323;3478.86;10.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Villaroger;Electricité;2015;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;377;2520.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Gandrange;Electricité;2015;44;Grand Est;RES;RESIDENTIEL;;1730;5543.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Loos;Electricité;2015;32;Hauts-de-France;RES;RESIDENTIEL;;10687;34655.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Merens les Vals;Electricité;2015;76;Occitanie;RES;RESIDENTIEL;;237;827.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Saint Martin sur La Chambre;Electricité;2015;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;328;2492.0;7.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Salins les Bains;Electricité;2015;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;1867;7817.93;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Saverdun;Electricité;2015;76;Occitanie;RES;RESIDENTIEL;;2171;9594.22;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Varilhes;Electricité;2015;76;Occitanie;RES;RESIDENTIEL;;1842;9287.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité et de télédistribution de Rombas;Electricité;2015;44;Grand Est;RES;RESIDENTIEL;;5041;15230.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'energie électrique de Quillan;Electricité;2015;76;Occitanie;RES;RESIDENTIEL;;2589;11375.2;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale gaz-électricité de Carmaux;Electricité;2015;76;Occitanie;RES;RESIDENTIEL;;6411;25715.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAEML Energies Services Lannemezan;Electricité;2015;76;Occitanie;RES;RESIDENTIEL;;4049;17713.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SDED d'Erôme;Electricité;2015;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;433;2240.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE ELY;Electricité;2015;24;Centre-Val de Loire;RES;RESIDENTIEL;;9152;65892.0;7.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE Est;Electricité;2015;44;Grand Est;RES;RESIDENTIEL;;5186;23525.49;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Société d'intérêt collectif agricole;Electricité;2015;32;Hauts-de-France;RES;RESIDENTIEL;;428;2276.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URM (Metz);Electricité;2015;44;Grand Est;RES;RESIDENTIEL;;161697;763318.0;4.0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Usines municipales d'Erstein;Electricité;2015;44;Grand Est;RES;RESIDENTIEL;;12247;64422.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lavaur;Gaz;2014;76;Occitanie;RES;RESIDENTIEL;;979;16966.0;17.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energie et services de Seyssel;Gaz;2014;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;282;5034.76;17.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2014;11;Île-de-France;RES;RESIDENTIEL;;2579562;38938679.0;15.0;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2014;32;Hauts-de-France;RES;RESIDENTIEL;;1365005;20537788.0;15.0;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2014;52;Pays de la Loire;RES;RESIDENTIEL;;576718;7774993.0;13.0;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2014;53;Bretagne;RES;RESIDENTIEL;;467029;5732410.0;12.0;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2014;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;736433;10084948.0;13.0;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale multiservices de La Réole;Gaz;2014;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;1178;14729.14;12.0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE de la Somme et du Cambraisis;Gaz;2014;32;Hauts-de-France;RES;RESIDENTIEL;;234;3555.0;15.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Electricité de Strasbourg;Electricité;2014;44;Grand Est;RES;RESIDENTIEL;;514716;2647329.75;5.0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;11;Île-de-France;RES;RESIDENTIEL;;6273102;29131804.65;4.0;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;32;Hauts-de-France;RES;RESIDENTIEL;;2875491;14875809.27;5.0;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;53;Bretagne;RES;RESIDENTIEL;;2019555;10658884.46;5.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;3393638;17967264.76;5.0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2014;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;3334767;17555660.67;5.0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies-services Sainte Marie aux Chênes;Electricité;2014;44;Grand Est;RES;RESIDENTIEL;;2038;10028.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et Services ville d'Amneville;Electricité;2014;44;Grand Est;RES;RESIDENTIEL;;5504;25866.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Electricité;2014;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;3276;14515.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Groupement Elise - Régie de Vinay;Electricité;2014;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;2344;15559.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Groupement Elise - Régie du Moutaret;Electricité;2014;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;143;789.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité d'Aigueblanche;Electricité;2014;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;;;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Sainte Marie de Cuines;Electricité;2014;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;437;2483.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité du Morel;Electricité;2014;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;;;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique d'Avrieux;Electricité;2014;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;321;3425.64;10.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Prats-de-Mollo-la-Preste;Electricité;2014;76;Occitanie;RES;RESIDENTIEL;;1153;4700.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité d'Arignac;Electricité;2014;76;Occitanie;RES;RESIDENTIEL;;431;1872.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Dalou;Electricité;2014;76;Occitanie;RES;RESIDENTIEL;;394;1434.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Martres Tolosane;Electricité;2014;76;Occitanie;RES;RESIDENTIEL;;1233;6070.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Miramont les Comminges;Electricité;2014;76;Occitanie;RES;RESIDENTIEL;;476;2480.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Saverdun;Electricité;2014;76;Occitanie;RES;RESIDENTIEL;;2170;10201.66;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Tours en Savoie;Electricité;2014;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;478;2619.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Vicdessos;Electricité;2014;76;Occitanie;RES;RESIDENTIEL;;540;2186.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale de Saint-Avre;Electricité;2014;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;530;2811.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale électrique de Saint Leonard de Noblat;Electricité;2014;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;1587;7389.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale multiservices de La Réole;Electricité;2014;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;1218;4616.3;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régies municipales d'électricité de Cazeres;Electricité;2014;76;Occitanie;RES;RESIDENTIEL;;2712;12863.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RME et de télédistribution de Clouange;Electricité;2014;44;Grand Est;RES;RESIDENTIEL;;2526;8710.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Société d'intérêt collectif agricole;Electricité;2014;32;Hauts-de-France;RES;RESIDENTIEL;;412;2558.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vialis;Electricité;2014;44;Grand Est;RES;RESIDENTIEL;;36629;107477.9;2.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2013;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;491718;10126792.0;20.0;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2013;28;Normandie;RES;RESIDENTIEL;;506411;9472536.0;18.0;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2013;53;Bretagne;RES;RESIDENTIEL;;461695;6696424.0;14.0;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SICAE de la Somme et du Cambraisis;Gaz;2013;32;Hauts-de-France;RES;RESIDENTIEL;;228;4755.0;20.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vialis;Gaz;2013;44;Grand Est;RES;RESIDENTIEL;;29760;368841.44;12.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Electricité de Strasbourg;Electricité;2013;44;Grand Est;RES;RESIDENTIEL;;508565;2936369.03;5.0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2013;44;Grand Est;RES;RESIDENTIEL;;2226170;12724639.02;5.0;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2013;53;Bretagne;RES;RESIDENTIEL;;2002636;11728060.62;5.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enedis;Electricité;2013;76;Occitanie;RES;RESIDENTIEL;;3637125;20524124.34;5.0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies-services Sainte Marie aux Chênes;Electricité;2013;44;Grand Est;RES;RESIDENTIEL;;2020;10656.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaz de Barr;Electricité;2013;44;Grand Est;RES;RESIDENTIEL;;3858;19305.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2013;32;Hauts-de-France;RES;RESIDENTIEL;;4772;28304.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale du câble et d'électricité de Montataire;Electricité;2013;32;Hauts-de-France;RES;RESIDENTIEL;;;;0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Sainte Marie de Cuines;Electricité;2013;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;392;2549.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie de Saint Paul Cap de Joux;Electricité;2013;76;Occitanie;RES;RESIDENTIEL;;330;2127.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie du syndicat intercommunal d'électricité de la vallée de Thônes;Electricité;2013;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;22427;114071.93;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie électrique de Bozel;Electricité;2013;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1487;9697.29;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie Municipale Bazas-Energies;Electricité;2013;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;3514;16309.86;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité d'Arignac;Electricité;2013;76;Occitanie;RES;RESIDENTIEL;;418;2053.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Dalou;Electricité;2013;76;Occitanie;RES;RESIDENTIEL;;357;2018.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de l'Hospitalet Près L'Andorre;Electricité;2013;76;Occitanie;RES;RESIDENTIEL;;87;321.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de La Chambre;Electricité;2013;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;650;3611.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Mercus;Electricité;2013;76;Occitanie;RES;RESIDENTIEL;;491;2519.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Saint Martin sur La Chambre;Electricité;2013;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;302;2033.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Tarascon sur Ariège;Electricité;2013;76;Occitanie;RES;RESIDENTIEL;;1659;8092.0;4.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Tours en Savoie;Electricité;2013;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;461;2950.0;6.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Varilhes;Electricité;2013;76;Occitanie;RES;RESIDENTIEL;;1771;9268.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale de Presle;Electricité;2013;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;275;1490.0;5.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régies municipales électriques de Capvern;Electricité;2013;76;Occitanie;RES;RESIDENTIEL;;887;3043.0;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Lavaur;Gaz;2012;76;Occitanie;RES;RESIDENTIEL;;961;16906.0;17.0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
